사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
201507,3호선,남부터미널,92371,311858,367534,448709,361657,213801,3428,1234,212713,105642,676046,867443
201507,3호선,녹번,169299,33462,173152,101613,54643,116851,10441,781,26350,117977,379242,253833
201507,3호선,대곡,13125,5496,15160,11390,8893,8874,792,474,4689,6615,33766,23975
201507,3호선,대청,91658,49627,112557,80479,64403,70671,4117,1212,30150,77499,238482,208817
201507,3호선,대치,70535,61407,122352,128831,81154,75297,2708,632,69492,57627,265087,248497
201507,3호선,대화,145732,44224,161975,115016,67255,79949,6968,1472,33685,85157,348360,245869
201507,3호선,도곡,38413,44153,77776,71342,54295,37741,1753,339,28883,35860,146825,151694
201507,3호선,독립문,48083,40771,102269,90111,43784,48936,6535,792,19172,42601,176059,174275
201507,3호선,동대입구,21498,92419,83427,142147,104347,52406,1540,1261,71854,25519,178319,261346
201507,3호선,마두,49927,38450,110943,115011,54032,55628,3654,1924,28519,47223,193043,202608
201507,3호선,매봉,48649,114310,109864,131723,127603,57562,1784,539,64401,40835,224698,287407
201507,3호선,무악재,45688,11317,51421,35473,18086,37423,2675,315,8736,38535,108520,85640
201507,3호선,백석,63399,55181,122883,112704,72211,70644,4444,2421,44541,60069,235267,230375
201507,3호선,불광,170411,53011,216948,234617,98972,174258,10800,1307,59159,138138,457318,427073
201507,3호선,삼송,115482,42044,141602,88234,52093,91921,6622,1111,21315,96220,285021,227609
