사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,야간 승차인원,야간 하차인원
202207,경부선,화서,98535,21964,72983,50584,28250,83515,13201,53225
202206,경부선,가산디지털단지,37967,222332,99652,175965,221815,73315,70167,43592
202206,경부선,관악,75454,22607,80638,63916,30926,65528,13777,41997
202206,경부선,광명,25258,16703,33629,33297,27296,25225,13286,11922
202206,경부선,구로,95468,119060,167369,184459,136833,112279,55692,88033
202206,경부선,군포,45821,82031,56337,41649,67837,38400,19356,25038
202206,경부선,금정,212323,150387,255338,196387,164312,221713,72605,154558
202206,경부선,금천구청,107342,51783,119513,90553,53810,106628,22239,60393
202206,경부선,남영,34280,77477,84016,97819,81064,52781,42669,31429
202206,경부선,노량진,47630,29845,83018,75508,47509,73823,45334,40617
202206,경부선,당정,59700,28901,65116,47574,33062,50109,13573,38587
202206,경부선,대방,72565,87291,110192,100070,79590,79300,31129,55421
202206,경부선,독산,107193,163125,135979,137830,169024,104285,43723,69991
202206,경부선,두정,38520,28043,78901,83013,40530,49061,21013,36838
202206,경부선,명학,59395,86925,75743,67354,75325,50055,25846,34542
202206,경부선,병점,122950,61797,166451,127404,82911,127242,38985,102239
202206,경부선,서동탄,18531,4035,12347,8666,5423,13019,2027,9746
202206,경부선,서울역,29988,14124,103757,24691,53652,19053,44595,8873
202206,경부선,서정리,41845,41089,83591,66303,57102,49545,22327,40125
202206,경부선,석수,89940,35825,97571,65719,44108,77081,16966,50956
202206,경부선,성균관대,145754,38079,142199,110864,60747,140724,36477,95968
202206,경부선,성환,17659,28655,60452,53344,31309,22708,10064,19050
202206,경부선,세류,32168,10947,29120,23017,15513,27027,7206,19207
202206,경부선,세마,24461,15051,30900,22009,17298,22611,5898,16261
202206,경부선,송탄,33286,18702,54138,37075,25770,37191,11995,32835
202206,경부선,수원,172502,159586,384615,491814,254932,296071,216571,156200
202206,경부선,신길,65493,55121,83263,58926,59352,52751,21747,40663
202206,경부선,신도림,25531,25862,37585,40356,29673,32055,16712,17384
202206,경부선,안양,193284,75575,261001,253869,113230,207015,75703,114226
202206,경부선,영등포,113946,204411,381865,563469,347418,268453,248711,112884
202206,경부선,오산,65042,58960,117097,94214,68294,77055,29750,51739
202206,경부선,오산대,29335,17438,41410,33245,21439,29014,9362,18071
202206,경부선,용산,58924,264482,367645,541377,370226,206052,266866,82851
202206,경부선,의왕,70734,65832,82339,64104,61084,62974,20890,45008
202206,경부선,직산,5294,7423,8507,7384,7826,5117,2029,4190
202206,경부선,진위,7410,19834,14289,10991,20067,6884,4228,5200
202206,경부선,천안,26679,23603,90855,88478,40765,45219,19709,25603
202206,경부선,평택,70665,50475,157718,157656,81134,100341,55608,60620
202206,경부선,평택지제,21699,31310,35779,26908,32705,21242,15315,17699
202206,경부선,화서,98224,21815,77383,55204,27607,83652,13504,52090
202205,경부선,가산디지털단지,39675,230543,106685,182117,229458,80243,73691,47511
202205,경부선,관악,79928,23429,87202,68087,33577,69501,14352,45306
202205,경부선,광명,26211,16816,34064,33712,28134,26434,14338,12812
202205,경부선,구로,100892,122497,175871,189712,141264,120148,57621,96963
202205,경부선,군포,48033,87168,60663,43999,72247,40565,20637,27335
202205,경부선,금정,223865,156363,273297,207246,172631,234244,76447,164430
202205,경부선,금천구청,115817,51903,129387,97227,57449,114876,23103,66437
202205,경부선,남영,34753,83925,87531,105628,86962,55329,45405,33640
202205,경부선,노량진,51113,35508,94338,85617,54707,83772,50656,46382
202205,경부선,당정,63342,32292,71947,55333,38989,54299,16186,42146
202205,경부선,대방,85964,98010,135014,112005,92611,92197,36227,65810
202205,경부선,독산,114103,166438,145776,140872,174613,111918,44526,76655
202205,경부선,두정,42069,36170,93801,108345,50888,56839,25915,43219
202205,경부선,명학,62442,94361,84418,79440,84072,53086,30383,37495
202205,경부선,병점,136539,67700,190199,146940,93956,145409,44880,115681
202205,경부선,서동탄,19256,4271,13516,9063,5600,14133,2118,10385
202205,경부선,서울역,31331,14523,106548,24552,54763,20397,47259,10068
202205,경부선,서정리,46103,43403,92842,73479,63058,55801,23941,45145
202205,경부선,석수,95707,37595,106508,71579,47412,83282,17851,55792
202205,경부선,성균관대,155404,44197,159305,133510,72034,156406,49018,105346
202205,경부선,성환,17943,38167,82028,81806,46110,24407,14629,21457
202205,경부선,세류,33567,11307,31565,24476,16352,28695,7537,20901
202205,경부선,세마,26508,15235,33781,22777,18026,25024,6077,17485
202205,경부선,송탄,37444,18695,60267,40604,27761,41780,12482,36192
202205,경부선,수원,188787,178688,427606,548757,295269,336923,244376,178883
202205,경부선,신길,69458,56616,90692,62433,62971,56664,23542,44515
202205,경부선,신도림,26465,27246,40449,41070,30548,33927,16029,19365
202205,경부선,안양,207322,84118,287549,291497,136942,226861,89082,127456
202205,경부선,영등포,118222,212790,397712,571663,359607,288762,257537,121474
202205,경부선,오산,72116,62236,130524,103927,74566,86846,32722,57792
202205,경부선,오산대,31908,19250,48258,41569,26105,32500,10439,19959
202205,경부선,용산,61756,269665,375503,553305,383028,219678,278763,91091
202205,경부선,의왕,76299,68886,93972,72469,66471,69534,22595,50013
202205,경부선,직산,5520,7638,9501,7786,8274,5532,2254,4558
202205,경부선,진위,8330,20121,15752,11784,20701,7456,4274,5712
202205,경부선,천안,28868,27699,103431,101114,53416,53135,24287,29825
202205,경부선,평택,79803,55148,177307,175111,92573,117286,60352,70878
202205,경부선,평택지제,22644,31115,37950,28476,32597,22951,15696,19030
202205,경부선,화서,104768,22427,84253,60479,30237,90255,14201,55230
202204,경부선,가산디지털단지,37117,217621,97803,173067,220243,74914,67717,42635
202204,경부선,관악,74699,19460,76653,58252,29357,64810,11657,40188
202204,경부선,광명,23618,15216,29183,28960,25440,23503,11371,10596
202204,경부선,구로,93861,115946,158248,169848,132427,110720,49401,83697
202204,경부선,군포,45524,85289,55884,41535,69900,37916,19214,24326
202204,경부선,금정,205610,155121,249621,193117,164180,216809,68510,145303
202204,경부선,금천구청,108060,48849,116157,89796,53142,108128,20617,57301
202204,경부선,남영,31831,79097,79384,94609,80528,50378,39338,28762
202204,경부선,노량진,46132,31824,85708,77673,49913,77699,42930,40448
202204,경부선,당정,59607,28562,63367,46202,33261,50392,13521,37487
202204,경부선,대방,79215,91522,123131,104546,88159,84596,32812,56205
202204,경부선,독산,105162,158742,133705,133521,166776,104329,41701,67133
202204,경부선,두정,36760,31740,83731,93247,44551,47866,21167,34268
202204,경부선,명학,58902,90389,78729,74325,80040,50080,26880,32646
202204,경부선,병점,122431,59362,165658,128019,81330,129756,36604,98115
202204,경부선,서동탄,17498,3758,11554,8097,4889,12657,1738,9120
202204,경부선,서울역,25873,11927,79976,19137,44251,17883,35293,7406
202204,경부선,서정리,41020,40068,83564,65762,57695,47848,20956,37771
202204,경부선,석수,89884,35291,96988,66177,43740,77285,16005,49310
202204,경부선,성균관대,141764,39921,146304,119495,65577,140647,37734,91375
202204,경부선,성환,15510,31385,68615,66513,37867,20974,10666,17432
202204,경부선,세류,30226,10496,28001,21393,14476,25988,6233,17145
202204,경부선,세마,23848,14322,29560,20502,16451,22364,5291,14449
202204,경부선,송탄,34644,16772,54925,36522,24873,37999,10550,32069
202204,경부선,수원,170313,159222,370847,471865,256181,300039,198105,149183
202204,경부선,신길,64937,48771,83533,56352,57534,52318,21059,38755
202204,경부선,신도림,24031,25447,36822,36833,29737,30518,14964,16179
202204,경부선,안양,190463,75831,267364,265106,120385,208619,74467,110364
202204,경부선,영등포,108274,194463,350817,496986,324394,258326,225027,103156
202204,경부선,오산,64179,57132,117723,93739,66945,76742,27624,49903
202204,경부선,오산대,28777,18415,43449,35797,22228,29082,9051,16796
202204,경부선,용산,53128,235538,300561,440025,327344,174891,213483,71403
202204,경부선,의왕,71863,63092,83364,65136,61572,65423,19495,44093
202204,경부선,직산,4882,7099,8240,7246,7755,4873,1929,3663
202204,경부선,진위,7371,19015,14096,9817,19380,6691,3967,4775
202204,경부선,천안,24834,24673,90395,88653,44621,45023,18886,23834
202204,경부선,평택,71159,49592,159160,155654,81315,102326,50731,57926
202204,경부선,평택지제,19897,28103,33013,25076,29559,19965,13916,15200
202204,경부선,화서,96166,20526,73762,53965,27871,83407,12161,47840
202203,경부선,가산디지털단지,34292,203254,86580,154635,202507,63831,58726,36374
202203,경부선,관악,67891,17159,66309,49931,24016,59325,8957,34544
202203,경부선,광명,21161,13615,23937,23798,21875,20538,8979,8776
202203,경부선,구로,85779,109765,144079,155768,122066,99048,44432,72411
202203,경부선,군포,41301,85095,48450,37612,67161,34679,19723,21511
202203,경부선,금정,184058,147137,215563,169447,151317,191489,60199,124766
202203,경부선,금천구청,98178,45443,101676,79839,47661,96974,17405,49629
202203,경부선,남영,28260,74124,73163,85562,74541,44625,33691,25256
202203,경부선,노량진,40775,30349,72200,65197,42358,64991,35544,33210
202203,경부선,당정,54225,26363,52369,37673,29557,46426,10545,32190
202203,경부선,대방,70749,82560,109294,92472,79324,78244,28477,49653
202203,경부선,독산,96116,151575,117549,123858,158503,95941,39159,58105
202203,경부선,두정,33124,31642,77025,89043,42837,44317,18923,28856
202203,경부선,명학,53649,88118,71374,67935,76809,46429,25152,28868
202203,경부선,병점,111227,54437,138900,108779,72145,117489,30841,84874
202203,경부선,서동탄,15804,3542,9625,6845,4373,11358,1540,7374
202203,경부선,서울역,23129,10000,62454,15513,35188,15412,25946,5872
202203,경부선,서정리,36703,37076,73727,57989,51079,43873,17337,32576
202203,경부선,석수,83020,32940,84507,57001,39043,71363,13228,43402
202203,경부선,성균관대,130669,36967,127271,107961,59515,129472,33399,80991
202203,경부선,성환,13957,27829,57588,55140,32999,19147,9006,14695
202203,경부선,세류,28293,9513,23915,18612,12417,23517,5252,15036
202203,경부선,세마,22151,13066,25199,17835,14582,20487,4706,12873
202203,경부선,송탄,31571,15548,47324,32661,22183,34851,8952,27357
202203,경부선,수원,157062,143258,316044,405069,228610,261402,171431,126325
202203,경부선,신길,58944,44518,73706,49654,50402,48329,17477,34660
202203,경부선,신도림,21305,23491,32140,31695,28179,26278,12547,12744
202203,경부선,안양,172913,67361,222404,216729,100766,186789,60593,94294
202203,경부선,영등포,99186,174905,304855,446210,296213,217320,196989,85707
202203,경부선,오산,59262,54053,100484,82129,60879,69534,24539,42864
202203,경부선,오산대,26043,16722,35623,27397,18786,26105,7489,14630
202203,경부선,용산,46117,201938,252856,379808,293030,144585,179850,56499
202203,경부선,의왕,66740,58046,71454,56530,54198,60207,17649,38991
202203,경부선,직산,4187,6308,6907,6098,6740,4078,1619,2955
202203,경부선,진위,6969,18032,11877,7878,17327,6087,3589,4023
202203,경부선,천안,22084,22337,80010,78702,40871,39522,15871,19529
202203,경부선,평택,64581,44758,135784,138859,74262,91049,44259,47403
202203,경부선,평택지제,18217,27025,28810,21640,27015,17774,11968,12748
202203,경부선,화서,87560,18146,62270,45343,23454,75340,9622,40992
202202,경부선,가산디지털단지,28469,176144,77208,138116,174391,55054,50451,32251
202202,경부선,관악,56197,14437,60167,45070,20519,50535,8352,30752
202202,경부선,광명,18887,10848,22925,22378,18698,18745,8346,8573
202202,경부선,구로,71462,96629,131847,143227,110446,85594,40436,56464
202202,경부선,군포,34402,71617,43767,33159,57100,29130,16486,19459
202202,경부선,금정,152049,120526,189957,150034,128872,162372,52098,109663
202202,경부선,금천구청,81431,39346,93251,72593,42435,83273,16420,44303
202202,경부선,남영,23826,54473,59521,72301,64381,38962,27909,22313
202202,경부선,노량진,32905,26923,66149,58960,37406,56023,30997,28747
202202,경부선,당정,43492,21044,44954,30275,23421,37924,8388,28103
202202,경부선,대방,57483,71429,94256,82323,68980,67477,25310,41888
202202,경부선,독산,78951,130295,103349,109850,137480,83403,35452,52850
202202,경부선,두정,23982,11845,43523,44707,23032,31033,12350,21962
202202,경부선,명학,44907,64675,52131,45379,55485,38478,19106,25054
202202,경부선,병점,80937,43742,116196,85797,58559,91139,26802,71725
202202,경부선,서동탄,12842,3230,9225,6046,3847,9345,1360,6389
202202,경부선,서울역,20513,8899,65723,15489,33325,14254,26511,4899
202202,경부선,서정리,26406,25684,59368,44893,38922,35941,13378,28076
202202,경부선,석수,69086,27374,74009,50995,33527,60545,11897,38254
202202,경부선,성균관대,105767,25817,102309,81997,44187,107456,25145,68613
202202,경부선,성환,9907,15044,30980,24253,16668,13814,5164,11415
202202,경부선,세류,22842,8074,21198,17151,10883,19464,4883,13336
202202,경부선,세마,16312,10584,22395,14813,12099,16611,3816,11210
202202,경부선,송탄,23773,11357,40671,28579,17808,28974,7504,23690
202202,경부선,수원,123297,103389,266880,354463,190777,209158,154236,106672
202202,경부선,신길,50193,35218,65617,44477,42702,42285,14714,30270
202202,경부선,신도림,17634,20278,29573,28519,25705,21803,11915,11090
202202,경부선,안양,142597,43250,171897,155460,70667,154437,46875,84154
202202,경부선,영등포,83035,153047,282278,420939,271166,190947,181428,71861
202202,경부선,오산,42902,42921,85785,68654,50836,55046,21262,38002
202202,경부선,오산대,19431,10617,25972,18776,13403,20651,6413,12293
202202,경부선,용산,40258,173993,249852,364807,266428,130013,166608,49418
202202,경부선,의왕,54077,47094,62558,46336,44235,51276,14583,33643
202202,경부선,직산,3049,4781,5725,4887,5299,3197,1496,2619
202202,경부선,진위,4804,13790,9451,6571,14405,4564,3022,3513
202202,경부선,천안,15075,12093,57823,58136,24519,28566,11957,15280
202202,경부선,평택,43658,32604,110633,108722,57221,66594,37186,40211
202202,경부선,평택지제,12980,21762,24568,18564,22659,14225,10525,10931
202202,경부선,화서,70585,14103,53546,39669,19089,62260,8444,35996
202201,경부선,가산디지털단지,32575,205273,92025,166719,204847,63365,62249,37971
202201,경부선,관악,66006,16038,69977,52537,23817,58381,9727,37303
202201,경부선,광명,21945,12514,26730,25929,21409,22182,9883,10699
202201,경부선,구로,82632,110623,153048,165418,126713,98873,48455,66036
202201,경부선,군포,40164,79937,51654,38635,64522,34157,18284,23002
202201,경부선,금정,178698,142739,226333,179835,151216,190458,63816,131400
202201,경부선,금천구청,95743,44612,106798,82030,49010,98097,19440,53193
202201,경부선,남영,27675,62636,69271,83786,75368,45400,34415,26089
202201,경부선,노량진,39456,33130,84964,75218,46044,67344,38835,34555
202201,경부선,당정,50963,23477,51868,34813,26698,44778,10286,33946
202201,경부선,대방,68321,85031,111098,94848,82166,77843,30780,50869
202201,경부선,독산,92326,152251,126509,132346,158290,95357,41887,63844
202201,경부선,두정,27461,14153,50369,49151,26594,36060,14787,25654
202201,경부선,명학,52359,74688,60774,50933,63115,45231,21183,30176
202201,경부선,병점,96475,50372,138487,99308,68020,106831,31861,86772
202201,경부선,서동탄,15315,3536,11013,7083,4360,11232,1673,7856
