사용월,호선명,지하철역,출근시간 승차인원,출근시간 하차인원,09-16시 승차인원,09-16시 하차인원,퇴근시간 승차인원,퇴근시간 하차인원,새벽 승차인원,새벽 하차인원,야간 승차인원,야간 하차인원,총 승차인원,총 하차인원
202210,분당선,매교,41630,20736,43652,35679,22668,38563,3951,668,8476,23876,97709,80959
202210,분당선,매탄권선,53185,20118,57247,37333,24046,49031,4052,678,10713,34790,125197,92919
202210,분당선,모란,140645,72112,260869,233848,107486,160776,16201,3098,51724,111613,469439,420671
202210,분당선,미금,70475,74843,180748,184101,94604,108889,4264,700,52024,69191,307511,328835
202210,분당선,보정,22748,10607,34128,19961,10841,19449,1113,92,4654,14535,62643,45195
202210,분당선,복정,2,0,8,0,7,0,0,0,2,0,12,0
202210,분당선,상갈,50737,19337,64571,47273,28506,47758,3038,491,11257,36943,129603,104044
202210,분당선,서울숲,38427,68838,113701,190144,131803,70188,2484,608,57392,29386,212004,288976
202210,분당선,서현,89683,130591,249733,312415,202443,161060,5376,3298,123547,81983,468339,528287
202210,분당선,선릉,14503,181288,91025,236966,153009,60007,1346,1303,61917,23134,168791,442691
202210,분당선,선정릉,13317,65090,59704,97973,86787,25609,959,975,28202,13378,102182,177416
202210,분당선,수내,50297,84201,135172,159452,113342,75047,2763,2109,59142,41458,247374,287220
202210,분당선,수서,69191,86771,164143,149259,96350,103684,3393,4631,56267,60650,292994,301311
202210,분당선,수원,58465,28075,82088,86210,54391,68095,5798,883,44783,29611,191134,144779
202210,분당선,수원시청,76635,69210,129079,146756,92686,122184,6182,1783,63493,69781,275389,287530
202210,분당선,신갈,48102,10581,57138,36762,14249,44708,2756,264,5461,32020,113457,79627
202210,분당선,압구정로데오,18135,107237,146968,348721,216493,123599,2960,978,142947,34271,311010,491207
202210,분당선,야탑,135076,149726,289505,294148,191213,187797,7561,3157,86140,110994,518282,558025
202210,분당선,영통,46254,36214,89516,96942,62407,70362,2822,1459,44529,43391,183121,178006
202210,분당선,오리,77711,52533,128635,93154,72780,62607,4655,476,26820,45620,237821,191783
202210,분당선,이매,36506,29401,73808,55150,34406,40528,2683,944,15428,28427,128425,113922
202210,분당선,정자,73662,128646,161724,179076,148592,128540,3786,1121,91995,76868,331167,385711
202210,분당선,죽전,97654,55168,152407,168595,91149,123558,6768,813,55103,93070,311932,317646
202210,분당선,청명,45446,17289,45737,34678,21438,38736,2399,886,8334,27272,101916,80125
202210,분당선,태평,124451,30780,168088,115453,50868,117749,15702,1485,21163,87830,329404,235548
202210,분당선,한티,57202,87067,149804,198930,116088,104360,2443,1336,94655,46690,304104,334023
202209,분당선,가천대,50153,51166,130501,146221,71889,63279,4557,739,30740,57662,215951,255788
202209,분당선,강남구청,19948,72226,74666,127296,96732,49741,1438,531,36787,21221,132839,221274
202209,분당선,개포동,22792,22897,45223,39479,22620,27425,879,945,13805,17247,82699,80568
202209,분당선,구룡,11173,22720,30337,15274,14320,11418,435,1195,4247,7829,46192,47018
202209,분당선,구성,51749,14623,56137,36068,18151,53575,2713,321,6808,35968,117407,86980
202209,분당선,기흥,91348,46039,104526,79834,60045,88702,5596,896,27095,58328,228565,185097
202209,분당선,대모산입구,39019,19968,53484,36825,22703,32860,2051,883,6796,23289,101350,80965
202209,분당선,도곡,30115,45020,80594,70288,53635,38809,1596,1345,20350,23935,132655,140588
202209,분당선,망포,123361,74172,120948,90866,98513,119288,4889,2398,41627,79621,290825,247057
202209,분당선,매교,35369,21211,36295,31579,22947,32833,3555,557,7469,19324,82688,72671
202209,분당선,매탄권선,51138,19865,52855,34030,23811,47558,3811,689,10215,31846,118019,86430
202209,분당선,모란,138102,71514,244785,224610,106013,156193,15447,2930,49496,105709,447830,404763
202209,분당선,미금,69887,74787,168259,172168,94335,105718,3935,711,49717,65902,291798,313568
202209,분당선,보정,22425,10468,30789,17947,11346,18767,1092,108,4291,13678,58597,42201
202209,분당선,복정,1,0,5,0,3,0,0,0,3,0,9,0
202209,분당선,상갈,50112,19212,58263,42889,27363,45741,2966,481,10479,34941,121820,97523
202209,분당선,서울숲,38752,68100,97939,159108,121826,71948,2347,652,57854,28553,196892,256413
202209,분당선,서현,88541,129224,230280,286747,197053,159697,4856,3201,117258,77179,440935,496351
202209,분당선,선릉,14220,180906,85649,223269,153118,58768,1193,1393,59532,21172,160594,426740
202209,분당선,선정릉,13097,67363,57372,94443,86601,24872,910,962,27527,12520,98906,175288
202209,분당선,수내,50273,83377,124606,148786,111189,74001,2578,2209,56430,39320,233887,273692
202209,분당선,수서,67580,83809,153828,140371,93772,99764,3191,3966,52677,57735,277276,285881
202209,분당선,수원,56899,26533,76858,76779,52227,65013,5194,742,42603,27832,181554,131886
202209,분당선,수원시청,74959,67610,115111,129407,87109,118190,5843,1688,57628,64957,253541,263662
202209,분당선,신갈,47091,10251,52372,34833,14242,43213,2639,269,5092,30176,107194,75529
202209,분당선,압구정로데오,17149,104536,133361,321752,205917,115043,2399,876,131126,30383,284035,457547
202209,분당선,야탑,133079,147383,267185,273564,187391,181647,6939,3031,81749,105437,488952,529415
202209,분당선,영통,45799,36359,83460,91610,61167,70665,2632,1364,44374,42053,176265,171386
