사용월,호선명,지하철역,승차총승객수,하차총승객수,승하차총승객수,주중주말
202107,9호선,등촌,3774,3995,7769,주말
202107,9호선,염창,5854,5778,11632,주말
202107,9호선,신목동,1119,1060,2179,주말
202107,9호선,선유도,1923,1939,3862,주말
202107,9호선,당산,5840,5868,11708,주말
202107,9호선,국회의사당,2024,2023,4047,주말
202107,9호선,여의도,5340,4906,10246,주말
202107,9호선,샛강,1148,1174,2322,주말
202107,9호선,노량진,10496,11145,21641,주말
202107,9호선,노들,1665,1492,3157,주말
202107,9호선,흑석,2541,2716,5257,주말
202107,9호선,동작,736,605,1341,주말
202107,9호선,구반포,745,819,1564,주말
202107,9호선,신반포,922,930,1852,주말
202107,9호선,고속터미널,6645,8078,14723,주말
202107,9호선,사평,1096,1117,2213,주말
202107,9호선,신논현,10297,9941,20238,주말
202107,9호선2~3단계,언주,2245,2383,4628,주말
202107,9호선2~3단계,선정릉,2023,2297,4320,주말
202107,9호선2~3단계,삼성중앙,1439,1513,2952,주말
202107,9호선2~3단계,봉은사,4710,4675,9385,주말
202107,9호선2~3단계,종합운동장,1701,1484,3185,주말
202107,9호선2~3단계,삼전,2508,2660,5168,주말
202107,9호선2~3단계,석촌고분,2245,2255,4500,주말
202107,9호선2~3단계,석촌,3037,2645,5682,주말
202107,9호선2~3단계,송파나루,2201,2345,4546,주말
202107,9호선2~3단계,한성백제,928,894,1822,주말
202107,9호선2~3단계,올림픽공원,2035,1925,3960,주말
202107,9호선2~3단계,둔촌오륜,322,347,669,주말
202107,9호선2~3단계,중앙보훈병원,2281,2306,4587,주말
202107,경강선,판교,1784,1629,3413,주말
202107,경강선,이매,461,353,814,주말
202107,경강선,삼동,758,806,1564,주말
202107,경강선,경기광주,2572,2586,5158,주말
202107,경강선,초월,1158,1147,2305,주말
202107,경강선,곤지암,1012,1186,2198,주말
202107,경강선,신둔도예촌,621,558,1179,주말
202107,경강선,이천,1418,1530,2948,주말
202107,경강선,부발,866,1400,2266,주말
202107,경강선,세종대왕릉,182,151,333,주말
202107,경강선,여주,1513,1390,2903,주말
202107,경부선,서울,4262,931,5193,주말
202107,경부선,남영,2664,3005,5669,주말
202107,경부선,용산,21124,17773,38897,주말
202107,경부선,노량진,3875,3626,7501,주말
202107,경부선,대방,3796,4109,7905,주말
202107,경부선,영등포,21861,20681,42542,주말
202107,경부선,신도림,1335,1475,2810,주말
202107,경부선,신길,3367,2934,6301,주말
202107,경부선,구로,6560,6604,13164,주말
202107,경부선,가산디지털단지,3074,4482,7556,주말
202107,경부선,금천구청,4220,4169,8389,주말
202107,경부선,석수,3421,3279,6700,주말
202107,경부선,관악,3162,3038,6200,주말
202107,경부선,안양,9454,9283,18737,주말
202107,경부선,명학,2348,2314,4662,주말
202107,경부선,금정,9355,9779,19134,주말
202107,경부선,군포,2206,2105,4311,주말
202107,경부선,의왕,2817,2884,5701,주말
202107,경부선,성균관대,5113,5501,10614,주말
202107,경부선,화서,2507,2420,4927,주말
202107,경부선,수원,23067,21794,44861,주말
202107,경부선,독산,3973,4174,8147,주말
202107,경부선,세류,1461,1542,3003,주말
202107,경부선,병점,6276,6934,13210,주말
202107,경부선,세마,1130,1069,2199,주말
202107,경부선,오산대,1479,1487,2966,주말
202107,경부선,오산,5486,5855,11341,주말
202107,경부선,진위,542,584,1126,주말
202107,경부선,송탄,2574,2877,5451,주말
202107,경부선,서정리,2921,4092,7013,주말
202107,경부선,평택지제,1643,1454,3097,주말
202107,경부선,평택,8094,8410,16504,주말
202107,경부선,성환,1672,1973,3645,주말
202107,경부선,직산,382,424,806,주말
202107,경부선,두정,3724,3716,7440,주말
202107,경부선,천안,4947,4591,9538,주말
202107,경부선,당정,1895,1943,3838,주말
202107,경부선,서동탄,493,503,996,주말
202107,경부선,광명,1721,1130,2851,주말
202107,경원선,이촌,1394,1185,2579,주말
202107,경원선,서빙고,691,652,1343,주말
202107,경원선,한남,1450,1454,2904,주말
202107,경원선,옥수,52,17,69,주말
202107,경원선,응봉,725,703,1428,주말
202107,경원선,왕십리,6031,7179,13210,주말
202107,경원선,청량리,10425,9085,19510,주말
202107,경원선,외대앞,3125,3177,6302,주말
202107,경원선,신이문,3353,3254,6607,주말
202107,경원선,석계,3277,3708,6985,주말
202107,경원선,광운대,2977,2891,5868,주말
202107,경원선,월계,2437,2328,4765,주말
202107,경원선,녹천,2012,1682,3694,주말
202107,경원선,방학,3905,3783,7688,주말
202107,경원선,도봉,2492,2338,4830,주말
202107,경원선,도봉산,5773,4539,10312,주말
202107,경원선,망월사,3166,3221,6387,주말
202107,경원선,회룡,4963,5003,9966,주말
202107,경원선,의정부,9609,9546,19155,주말
202107,경원선,가능,2861,2763,5624,주말
202107,경원선,녹양,1803,1824,3627,주말
202107,경원선,양주,3414,3387,6801,주말
202107,경원선,덕계,1174,1105,2279,주말
202107,경원선,덕정,2337,2354,4691,주말
202107,경원선,지행,2919,2887,5806,주말
202107,경원선,동두천중앙,1699,1603,3302,주말
202107,경원선,보산,921,846,1767,주말
202107,경원선,동두천,1148,1321,2469,주말
202107,경원선,소요산,4292,3812,8104,주말
202107,경의선,서울,675,571,1246,주말
202107,경의선,신촌,204,192,396,주말
202107,경의선,효창공원앞,879,1047,1926,주말
202107,경의선,공덕,1140,993,2133,주말
202107,경의선,서강대,851,829,1680,주말
202107,경의선,홍대입구,864,1039,1903,주말
202107,경의선,가좌,2099,2122,4221,주말
202107,경의선,디지털미디어시티,946,872,1818,주말
202107,경의선,수색,598,651,1249,주말
202107,경의선,화전,493,530,1023,주말
202107,경의선,강매,963,913,1876,주말
202107,경의선,행신,2923,2783,5706,주말
202107,경의선,능곡,1528,1540,3068,주말
202107,경의선,곡산,187,191,378,주말
202107,경의선,백마,2170,2112,4282,주말
202107,경의선,풍산,2323,2204,4527,주말
202107,경의선,일산,3060,2973,6033,주말
202107,경의선,탄현,2866,2757,5623,주말
202107,경의선,야당,2789,2678,5467,주말
202107,경의선,운정,2361,2395,4756,주말
202107,경의선,금릉,1886,1837,3723,주말
202107,경의선,금촌,2838,3029,5867,주말
202107,경의선,월롱,686,1307,1993,주말
202107,경의선,파주,489,443,932,주말
202107,경의선,문산,2989,2903,5892,주말
202107,경의선,임진강,66,76,142,주말
202107,경인선,개봉,7828,7992,15820,주말
202107,경인선,오류동,4528,4340,8868,주말
202107,경인선,역곡,9555,9538,19093,주말
202107,경인선,부천,15066,14787,29853,주말
202107,경인선,송내,8890,8761,17651,주말
202107,경인선,부평,16180,16484,32664,주말
202107,경인선,백운,2586,2580,5166,주말
202107,경인선,동암,6650,6641,13291,주말
202107,경인선,주안,8100,7243,15343,주말
202107,경인선,제물포,3851,3622,7473,주말
202107,경인선,동인천,6561,6363,12924,주말
202107,경인선,인천,2718,2143,4861,주말
202107,경인선,구일,2106,2120,4226,주말
202107,경인선,소사,3555,3458,7013,주말
202107,경인선,부개,3289,3113,6402,주말
202107,경인선,간석,2267,2170,4437,주말
202107,경인선,도원,1010,1054,2064,주말
202107,경인선,온수,2333,2227,4560,주말
202107,경인선,중동,3305,3080,6385,주말
202107,경인선,도화,1641,1553,3194,주말
202107,경춘선,신내,659,649,1308,주말
202107,경춘선,갈매,1009,876,1885,주말
202107,경춘선,별내,1255,1138,2393,주말
202107,경춘선,퇴계원,1439,1457,2896,주말
202107,경춘선,사릉,1146,1187,2333,주말
202107,경춘선,금곡,652,653,1305,주말
202107,경춘선,평내호평,2501,2443,4944,주말
202107,경춘선,천마산,769,769,1538,주말
202107,경춘선,마석,1924,1859,3783,주말
202107,경춘선,대성리,479,354,833,주말
202107,경춘선,청평,1196,989,2185,주말
202107,경춘선,상천,372,330,702,주말
202107,경춘선,가평,1881,1563,3444,주말
202107,경춘선,굴봉산,269,230,499,주말
202107,경춘선,백양리,220,202,422,주말
202107,경춘선,강촌,634,527,1161,주말
202107,경춘선,김유정,341,317,658,주말
202107,경춘선,남춘천,2035,2050,4085,주말
202107,경춘선,춘천,1514,1174,2688,주말
202107,공항철도 1호선,서울,4924,3703,8627,주말
202107,공항철도 1호선,공덕,798,1059,1857,주말
202107,공항철도 1호선,홍대입구,5193,5113,10306,주말
202107,공항철도 1호선,디지털미디어시티,2396,2580,4976,주말
202107,공항철도 1호선,마곡나루,1361,1491,2852,주말
202107,공항철도 1호선,김포공항,10291,4705,14996,주말
202107,공항철도 1호선,계양,3297,3298,6595,주말
202107,공항철도 1호선,검암,2446,2541,4987,주말
202107,공항철도 1호선,청라국제도시,2209,2105,4314,주말
202107,공항철도 1호선,운서,3683,4021,7704,주말
202107,공항철도 1호선,공항화물청사,941,980,1921,주말
202107,공항철도 1호선,인천공항1터미널,3296,3297,6593,주말
202107,공항철도 1호선,인천공항2터미널,2274,2145,4419,주말
202107,공항철도 1호선,영종,1600,1696,3296,주말
202107,과천선,선바위,2346,2227,4573,주말
202107,과천선,경마공원,627,626,1253,주말
202107,과천선,대공원,2047,2114,4161,주말
202107,과천선,과천,2156,2051,4207,주말
202107,과천선,정부과천청사,2936,3117,6053,주말
202107,과천선,인덕원,7185,7362,14547,주말
202107,과천선,평촌,4181,4038,8219,주말
202107,과천선,범계,10087,9676,19763,주말
202107,분당선,선릉,1888,2899,4787,주말
202107,분당선,한티,7053,6622,13675,주말
202107,분당선,도곡,1593,1655,3248,주말
202107,분당선,구룡,476,482,958,주말
202107,분당선,개포동,1166,1187,2353,주말
202107,분당선,대모산입구,1207,1074,2281,주말
202107,분당선,수서,6135,5260,11395,주말
202107,분당선,수원,4329,3439,7768,주말
202107,분당선,서울숲,3232,3273,6505,주말
202107,분당선,압구정로데오,7036,7581,14617,주말
202107,분당선,강남구청,2198,2599,4797,주말
202107,분당선,선정릉,1398,1534,2932,주말
202107,분당선,가천대,2369,2998,5367,주말
202107,분당선,태평,6111,5590,11701,주말
202107,분당선,모란,7915,8171,16086,주말
202107,분당선,야탑,8937,9203,18140,주말
202107,분당선,서현,9999,9975,19974,주말
202107,분당선,수내,4596,4494,9090,주말
202107,분당선,정자,5320,5563,10883,주말
202107,분당선,미금,4872,5320,10192,주말
202107,분당선,오리,3902,3485,7387,주말
202107,분당선,이매,2226,2236,4462,주말
202107,분당선,보정,732,669,1401,주말
202107,분당선,죽전,5143,6146,11289,주말
202107,분당선,구성,1553,1751,3304,주말
202107,분당선,신갈,1271,1346,2617,주말
202107,분당선,기흥,3566,3504,7070,주말
202107,분당선,상갈,1949,2035,3984,주말
202107,분당선,청명,1501,1428,2929,주말
202107,분당선,영통,3218,3219,6437,주말
202107,분당선,망포,4154,4626,8780,주말
202107,분당선,매탄권선,1710,1721,3431,주말
202107,분당선,수원시청,5075,5119,10194,주말
202107,분당선,매교,941,990,1931,주말
202107,수인선,고색,1282,1317,2599,주말
202107,수인선,오목천,982,985,1967,주말
202107,수인선,어천,362,486,848,주말
202107,수인선,야목,115,97,212,주말
202107,수인선,사리,1698,1506,3204,주말
202107,수인선,달월,31,34,65,주말
202107,수인선,월곶,1194,1177,2371,주말
202107,수인선,소래포구,3338,3251,6589,주말
202107,수인선,인천논현,2135,2199,4334,주말
202107,수인선,호구포,1390,1487,2877,주말
202107,수인선,남동인더스파크,562,577,1139,주말
202107,수인선,원인재,1992,2056,4048,주말
202107,수인선,연수,2039,1994,4033,주말
202107,수인선,송도,1075,1043,2118,주말
202107,수인선,인하대,2151,2017,4168,주말
202107,수인선,숭의,1359,1311,2670,주말
202107,수인선,신포,719,759,1478,주말
202107,수인선,인천,919,1325,2244,주말
202107,안산선,산본,5917,6324,12241,주말
202107,안산선,대야미,2060,1921,3981,주말
202107,안산선,반월,1672,1681,3353,주말
202107,안산선,상록수,6353,6390,12743,주말
202107,안산선,한대앞,3667,3681,7348,주말
202107,안산선,중앙,7924,7645,15569,주말
202107,안산선,고잔,2868,2772,5640,주말
202107,안산선,초지,1569,1529,3098,주말
202107,안산선,안산,7096,6434,13530,주말
202107,안산선,신길온천,772,749,1521,주말
202107,안산선,정왕,3603,3984,7587,주말
202107,안산선,오이도,4681,4580,9261,주말
202107,안산선,수리산,1487,1416,2903,주말
202107,우이신설선,북한산우이,2646,2725,5371,주말
202107,우이신설선,솔밭공원,1072,1055,2127,주말
202107,우이신설선,4.19민주묘지,1455,1343,2798,주말
202107,우이신설선,화계,1454,1385,2839,주말
202107,우이신설선,삼양,897,868,1765,주말
202107,우이신설선,삼양사거리,1110,1116,2226,주말
202107,우이신설선,솔샘,1846,1791,3637,주말
202107,우이신설선,북한산보국문,2421,2293,4714,주말
202107,우이신설선,정릉,1730,1469,3199,주말
202107,우이신설선,성신여대입구,1553,1792,3345,주말
202107,우이신설선,보문,692,646,1338,주말
202107,우이신설선,신설동,742,767,1509,주말
202107,일산선,원흥,3723,3573,7296,주말
202107,일산선,지축,1,0,1,주말
202107,일산선,삼송,7396,7281,14677,주말
202107,일산선,원당,4176,4220,8396,주말
202107,일산선,화정,6656,6876,13532,주말
202107,일산선,대곡,703,620,1323,주말
202107,일산선,백석,3983,3982,7965,주말
202107,일산선,마두,2509,2496,5005,주말
202107,일산선,정발산,3534,3464,6998,주말
202107,일산선,주엽,3289,3210,6499,주말
202107,중앙선,운길산,842,758,1600,주말
202107,중앙선,양수,1446,1293,2739,주말
202107,중앙선,신원,209,123,332,주말
202107,중앙선,국수,423,348,771,주말
202107,중앙선,아신,476,352,828,주말
202107,중앙선,오빈,199,166,365,주말
202107,중앙선,양평,1797,1581,3378,주말
202107,중앙선,원덕,279,201,480,주말
202107,중앙선,용문,4040,3664,7704,주말
202107,중앙선,지평,69,46,115,주말
202107,2호선,양천구청,3070,3141,6211,주말
202107,2호선,도림천,477,474,951,주말
202107,2호선,신설동,2255,2292,4547,주말
202107,2호선,신답,687,745,1432,주말
202107,2호선,용답,1613,1510,3123,주말
202107,2호선,충정로,3488,3556,7044,주말
202107,2호선,아현,5579,5323,10902,주말
202107,2호선,이대,7170,7463,14633,주말
202107,2호선,신촌,20467,20269,40736,주말
202107,2호선,홍대입구,36540,37316,73856,주말
202107,2호선,합정,17503,18751,36254,주말
202107,2호선,당산,8535,9431,17966,주말
202107,2호선,영등포구청,8605,8706,17311,주말
202107,2호선,문래,7756,7994,15750,주말
202107,2호선,신도림,26312,25987,52299,주말
202107,2호선,대림,13277,14365,27642,주말
202107,2호선,구로디지털단지,24995,24528,49523,주말
202107,2호선,신대방,15127,14625,29752,주말
202107,2호선,신림,37748,35749,73497,주말
202107,2호선,봉천,13265,12105,25370,주말
202107,2호선,서울대입구,28016,26840,54856,주말
202107,2호선,낙성대,15547,14355,29902,주말
202107,2호선,사당,19268,21010,40278,주말
202107,2호선,방배,6785,7087,13872,주말
202107,2호선,서초,6614,5751,12365,주말
202107,2호선,교대,11996,13313,25309,주말
202107,경원선,석계,4819,5280,10099,주말
202107,경원선,광운대,4080,4004,8084,주말
202107,경원선,월계,3432,3226,6658,주말
202107,경원선,녹천,2718,2172,4890,주말
202107,경원선,방학,5657,5479,11136,주말
202107,경원선,도봉산,6530,4442,10972,주말
202107,경원선,도봉,3401,3289,6690,주말
202107,경의선,서울,856,916,1772,주말
202107,경원선,소요산,3635,3317,6952,주말
202107,경원선,동두천,1302,1584,2886,주말
202107,경원선,보산,1010,1079,2089,주말
202107,경원선,동두천중앙,1962,2067,4029,주말
202107,경부선,독산,6260,6400,12660,주말
202107,경부선,수원,26469,28685,55154,주말
